title,url,preview,image_url,date,category,page_number,date_range
Hoaks! Prabowo minta Kejagung usut kekayaan Sri...,https://turnbackhoax.id/articles/30417-hoaks-prabowo-minta-kejagung-usut-kekayaan-sri-mulyani,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menampilkan gambar...,https://img.antaranews.com/cache/730x487/2025/11/28/WhatsApp-Image-2025-11-28-at-09.51.11.jpeg,01/12/2025,Uncategorized,86,December 2025
Cek Fakta: Tidak Benar Ini Link Pendaftaran...,https://turnbackhoax.id/articles/30416-cek-fakta-tidak-benar-ini-link-pendaftaran-internet-rakyat-gratis-3-bulan,"Liputan6.com, Jakarta - Beredar di media sosial postingan klaim...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,01/12/2025,Uncategorized,86,December 2025
Cek Fakta: Tidak Benar Video Banjir Sibolga...,https://turnbackhoax.id/articles/30415-cek-fakta-tidak-benar-video-banjir-sibolga-diiringi-erupsi-gunung-api,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim video erupsi...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,01/12/2025,Uncategorized,86,December 2025
Keliru: Video Warga Papua Usir Imigran Asal...,https://turnbackhoax.id/articles/30414-keliru-video-warga-papua-usir-imigran-asal-jawa,VIDEO unjuk rasa dengan klaim masyarakat Papua mulai usir...,https://statik.tempo.co/data/2025/12/01/id_1444632/1444632_720.jpg,01/12/2025,Uncategorized,86,December 2025
[SALAH] Hiu Masuk Permukiman Warga saat Banjir...,https://turnbackhoax.id/articles/30422--salah-hiu-masuk-permukiman-warga-saat-banjir-di-lubuk-buaya-padang,Beredar video [arsip] dari akun TikTok “Adammarda” pada Jumat...,https://yudistira.turnbackhoax.id/uploads/1764571137_HEADER_-_Light_Background.png,01/12/2025,Unique,85,December 2025
"[SALAH] Pigai : Kalau Gak Ada Saya,...",https://turnbackhoax.id/articles/30421--salah-pigai-kalau-gak-ada-saya-mungkin-kkb-sudah-habis,Beredar unggahan foto [arsip] pada Senin (14/11/2025) oleh akun...,https://yudistira.turnbackhoax.id/uploads/1764570797_HEADER_-_Light_Background.png,01/12/2025,Politik,85,December 2025
Hoaks Video Kemunculan Buaya di Banjir Sibolga,https://turnbackhoax.id/articles/30429-hoaks-video-kemunculan-buaya-di-banjir-sibolga,tirto.id - Bencana banjir dan longsor di sebagian wilayah...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---buaya-di-banjir-sumatra_ratio-16x9.jpg",01/12/2025,Uncategorized,85,December 2025
Hoaks Munculnya Harimau Saat Banjir di Sibolga,https://turnbackhoax.id/articles/30428-hoaks-munculnya-harimau-saat-banjir-di-sibolga,tirto.id - Banjir dan tanah longsor tengah melanda Sumatra...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---harimau-di-banjir-sibolga_ratio-16x9.jpg",01/12/2025,Uncategorized,85,December 2025
Cek Fakta: Video Anjing dan Sapi Hanyut...,https://turnbackhoax.id/articles/30427-cek-fakta-video-anjing-dan-sapi-hanyut-terseret-banjir-ini-hasil-ai,"Liputan6.com, Jakarta - Beredar di media sosial postingan klaim...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,01/12/2025,Uncategorized,85,December 2025
Belum Ada Bukti: Minuman Herbal Bermanfaat untuk...,https://turnbackhoax.id/articles/30426-belum-ada-bukti-minuman-herbal-bermanfaat-untuk-detoksifikasi-darah,SEBUAH konten yang mengklaim beberapa minuman herbal bisa dikonsumsi...,https://statik.tempo.co/data/2025/12/01/id_1444654/1444654_720.jpg,01/12/2025,Uncategorized,85,December 2025
Keliru: Video Raffi Ahmad Kerja Bareng dengan...,https://turnbackhoax.id/articles/30425-keliru-video-raffi-ahmad-kerja-bareng-dengan-situs-mahjong,SEBUAH akun Facebook [arsip] mengunggah video yang menampilkan selebritis...,https://statik.tempo.co/data/2025/12/01/id_1444637/1444637_720.jpg,01/12/2025,Uncategorized,85,December 2025
Hoaks! Puan dan Megawati ancam akan lengserkan...,https://turnbackhoax.id/articles/30420-hoaks-puan-dan-megawati-ancam-akan-lengserkan-purbaya,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook menampilkan narasi...,https://img.antaranews.com/cache/730x487/2025/11/30/WhatsApp-Image-2025-11-30-at-20.59.29.jpeg,01/12/2025,Uncategorized,85,December 2025
"Hoaks! Video harimau terbawa arus banjir Sibolga,...",https://turnbackhoax.id/articles/30419-hoaks-video-harimau-terbawa-arus-banjir-sibolga-sumatera,Jakarta (ANTARA/JACX) – Sebuah unggahan TikTok berdurasi 10 detik...,https://img.antaranews.com/cache/730x487/2025/11/30/WhatsApp-Image-2025-11-30-at-21.30.51.jpeg,01/12/2025,Uncategorized,85,December 2025
"Cek fakta, video Roy Suryo dihukum 12...",https://turnbackhoax.id/articles/30418-cek-fakta-video-roy-suryo-dihukum-12-tahun-penjara-kasus-tuduhan-ijazah-palsu,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 17 detik...,https://img.antaranews.com/cache/730x487/2025/11/30/WhatsApp-Image-2025-11-30-at-11.06.58.jpeg,01/12/2025,Uncategorized,85,December 2025
Hoaks Mahfud MD Usul Penghapusan Tilang ke...,https://turnbackhoax.id/articles/30437-hoaks-mahfud-md-usul-penghapusan-tilang-ke-prabowo,"tirto.id - Beredar sebuah unggahan di media sosial, dengan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/24/header-mahfud-md-minta-tilang-dihilangkan_ratio-16x9.jpg",24/11/2025,Uncategorized,84,December 2025
Hoaks Israel Robek Bendera Indonesia di Sidang...,https://turnbackhoax.id/articles/30436-hoaks-israel-robek-bendera-indonesia-di-sidang-pbb,tirto.id - Dukungan kuat Indonesia untuk Palestina membuat narasi...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/21/header-periksa-fakta---israel-robek-bendera-indonesia_ratio-16x9.jpg",22/11/2025,Uncategorized,84,December 2025
Hoaks Tautan Bantuan Insentif Guru Non-ASN,https://turnbackhoax.id/articles/30435-hoaks-tautan-bantuan-insentif-guru-non-asn,tirto.id - Beredar di media sosial sebuah unggahan yang...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/20/header-periksa-fakta---hoaks-tautan-bantuan-insentif-guru-non-asn-01_ratio-16x9.jpg",21/11/2025,Uncategorized,84,December 2025
Hoaks Puan Maharani Gandeng Anies Baswedan di...,https://turnbackhoax.id/articles/30434-hoaks-puan-maharani-gandeng-anies-baswedan-di-pemilu-2029,"tirto.id - Belum selesai tahun 2025, sejumlah narasi terkait...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/20/header-periksa-fakta---puan-gandeng-anies-untuk-pemilu-2029_ratio-16x9.jpg",21/11/2025,Uncategorized,84,December 2025
Hoaks Video Kemunculan Buaya di Banjir Sibolga,https://turnbackhoax.id/articles/30433-hoaks-video-kemunculan-buaya-di-banjir-sibolga,tirto.id - Bencana banjir dan longsor di sebagian wilayah...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---buaya-di-banjir-sumatra_ratio-16x9.jpg",01/12/2025,Uncategorized,84,December 2025
"[SALAH] Pap Smear, Mammogram, & Biopsi Disebut...",https://turnbackhoax.id/articles/30432--salah-pap-smear-mammogram-biopsi-disebut-sebagai-penyebab-kanker-pada-perempuan,"Akun Instagram ""shelowmitha.gwuissette"" pada Selasa (25/11/2025) mengunggah video [arsip]...",https://yudistira.turnbackhoax.id/uploads/1764596429_image2.jpg,01/12/2025,Health,84,December 2025
[SALAH] TNI AU Ambil Alih Bandara Ilegal...,https://turnbackhoax.id/articles/30431--salah-tni-au-ambil-alih-bandara-ilegal-imip-morowali,"Pada Rabu (25/11/2025) akun Facebook ""Mohammad Ridwan"" mengunggah foto...",https://yudistira.turnbackhoax.id/uploads/1764595905_image1.jpg,01/12/2025,Politik,84,December 2025
[SALAH] Pemerintah tak Tetapkan Status Bencana Nasional...,https://turnbackhoax.id/articles/30430--salah-pemerintah-tak-tetapkan-status-bencana-nasional-sumbar-sumut-dan-aceh-karena-bukan-jawa,"Pada Kamis (27/11/2025), beredar sebuah unggahan (arsip cadangan) di...",https://yudistira.turnbackhoax.id/uploads/1764592326_bencana_nasional-HEADER.png,01/12/2025,Politik,84,December 2025
[SALAH] Indonesia Tembakkan Rudal ke Malaysia,https://turnbackhoax.id/articles/30424--salah-indonesia-tembakkan-rudal-ke-malaysia,Beredar unggahan video [arsip] dari akun Tiktok “noerdiansyah77com” pada...,https://yudistira.turnbackhoax.id/uploads/1764578945_5__Header_Ambalat.png,01/12/2025,Politik,84,December 2025
[SALAH] BPJS Kesehatan Ingin Ajukan Kenaikan Tarif...,https://turnbackhoax.id/articles/30423--salah-bpjs-kesehatan-ingin-ajukan-kenaikan-tarif-50-,Beredar video [arsip] dari akun Facebook “Novy Iman” pada...,https://yudistira.turnbackhoax.id/uploads/1764574656_HEADER_-_Dark_Background_(9).png,01/12/2025,Health,84,December 2025
Hoaks Munculnya Harimau Saat Banjir di Sibolga,https://turnbackhoax.id/articles/30447-hoaks-munculnya-harimau-saat-banjir-di-sibolga,tirto.id - Banjir dan tanah longsor tengah melanda Sumatra...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---harimau-di-banjir-sibolga_ratio-16x9.jpg",01/12/2025,Uncategorized,83,December 2025
Hoaks Bantuan Dana untuk Gereja dari Kemenag...,https://turnbackhoax.id/articles/30446-hoaks-bantuan-dana-untuk-gereja-dari-kemenag-kedubes-australia,tirto.id - Informasi soal program bantuan dana pemerintah selalu...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/28/header-periksa-fakta---hoaks-surat-bantuan-dap-mencatut-kemenag-01_ratio-16x9.jpg",29/11/2025,Uncategorized,83,December 2025
Tidak Benar Narasi Program MBG Akan Diganti...,https://turnbackhoax.id/articles/30445-tidak-benar-narasi-program-mbg-akan-diganti-dengan-uang-tunai,tirto.id - Beragam kontroversi yang timbul dari program makan...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/28/header-periksa-fakta-mbg-akan-diganti-uang-tunai_ratio-16x9.jpg",28/11/2025,Uncategorized,83,December 2025
"Hoaks, Bantuan Subsidi Upah Rp600 Ribu Kemnaker...",https://turnbackhoax.id/articles/30444-hoaks-bantuan-subsidi-upah-rp600-ribu-kemnaker-november-2025,tirto.id - Sebuah unggahan di media sosial mengklaim bahwa...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/27/header-periksa-fakta---bantuan-bsu-batch-november_ratio-16x9.jpg",28/11/2025,Uncategorized,83,December 2025
Hoaks Penemuan Gua Penuh Emas di Suriah,https://turnbackhoax.id/articles/30443-hoaks-penemuan-gua-penuh-emas-di-suriah,"tirto.id - Di era media sosial yang serba cepat,...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/27/header-periksa-fakta---goa-emas-di-suriah_ratio-16x9.jpg",27/11/2025,Uncategorized,83,December 2025
Hoaks Undian Berhadiah Mengatasnamakan BSI,https://turnbackhoax.id/articles/30442-hoaks-undian-berhadiah-mengatasnamakan-bsi,tirto.id - Media sosial merupakan salah satu platform yang...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/26/header-periksa-fakta---undian-bsi-november_ratio-16x9.jpg",27/11/2025,Uncategorized,83,December 2025
"Salah, Surat Panggilan Interview Diklaim dari Sampoerna",https://turnbackhoax.id/articles/30441-salah-surat-panggilan-interview-diklaim-dari-sampoerna,"tirto.id - Baru-baru ini, beredar di media sosial, unggahan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/26/header-periksa-fakta---penipuan-surat-sampoerna_ratio-16x9.jpg",26/11/2025,Uncategorized,83,December 2025
Hoaks Bobby Nasution Sebut Iblis Tak Dipanggil...,https://turnbackhoax.id/articles/30440-hoaks-bobby-nasution-sebut-iblis-tak-dipanggil-penegak-hukum,tirto.id - su terkait keluarga besar Presiden ke-7 Joko...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/25/header-periksa-fakta-hoaks-video-bobby-nasution-sebut-hanya-iblis-yang-tak-bisa-dipanggil-penegak-hukum_ratio-16x9.jpg",26/11/2025,Uncategorized,83,December 2025
Hoaks Jokowi Dilarang ke Luar Negeri oleh...,https://turnbackhoax.id/articles/30439-hoaks-jokowi-dilarang-ke-luar-negeri-oleh-presiden,"tirto.id - Isu mengenai keabsahan ijazah Presiden ke-7 RI,...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/25/header-periksa-fakta-hoaks-ajakan-cekal-jokowi-ke-luar-negeri_ratio-16x9.jpg",25/11/2025,Uncategorized,83,December 2025
Hoaks Video Alumni UGM Protes Minta Jokowi...,https://turnbackhoax.id/articles/30438-hoaks-video-alumni-ugm-protes-minta-jokowi-tunjukkan-ijazah,tirto.id - Polemik kasus ijazah Joko Widodo alias Jokowi...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/24/header-periksa-fakta---hoaks-video-klaim-alumni-ugm-ke-jakarta-untuk-meminta-jokowi-menunjukkan-ijazah-01_ratio-16x9.jpg",25/11/2025,Uncategorized,83,December 2025
[SALAH] Dunia Tetapkan Status Bencana Internasional untuk...,https://turnbackhoax.id/articles/30452--salah-dunia-tetapkan-status-bencana-internasional-untuk-indonesia,Beredar foto [arsip] dari akun TikTok “Sumatera.negeri.bertuah” pada Senin...,https://yudistira.turnbackhoax.id/uploads/1764654031_HEADER_-_Light_Background.png,02/12/2025,Politik,82,December 2025
[SALAH Prabowo Copot Mahfud MD dari Anggota...,https://turnbackhoax.id/articles/30450--salah-prabowo-copot-mahfud-md-dari-anggota-reformasi-polri,Pada Senin (1/12/2025) kanal YouTube “KajianOnline” membagikan video [arsip]...,https://yudistira.turnbackhoax.id/uploads/1764645093_HEADER_-_Light_Background1.png,02/12/2025,Politik,82,December 2025
Hoaks Raffi Ahmad Promosikan Situs Judi Mahjong...,https://turnbackhoax.id/articles/30461-hoaks-raffi-ahmad-promosikan-situs-judi-mahjong-online,tirto.id - Promosi dan iklan judi online di media...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/02/header-periksa-fakta---raffi-ahmad-endorse-mahjong_ratio-16x9.jpg",02/12/2025,Uncategorized,82,December 2025
Keliru: Tsunami Setelah Banjir Bandang di Pesisir...,https://turnbackhoax.id/articles/30460-keliru-tsunami-setelah-banjir-bandang-di-pesisir-pidie-jaya,SEBUAH video dengan klaim terjadi tsunami di Kabupaten Pidie...,https://statik.tempo.co/data/2025/12/02/id_1444942/1444942_720.jpg,02/12/2025,Uncategorized,82,December 2025
Keliru: Medan Dilanda Puting Beliung 9.000 km/jam...,https://turnbackhoax.id/articles/30459-keliru-medan-dilanda-puting-beliung-9-000-km-jam-pada-29-november-2025,"SEBUAH video yang memperlihatkan puting beliung menimpa pemukiman warga,...",https://statik.tempo.co/data/2025/12/02/id_1444928/1444928_720.jpg,02/12/2025,Uncategorized,82,December 2025
Keliru: Gunung Berapi di Sumatera Utara Erupsi...,https://turnbackhoax.id/articles/30458-keliru-gunung-berapi-di-sumatera-utara-erupsi-bersamaan-dengan-bencana-banjir,SEBUAH video dengan klaim banjir bandang bersamaan dengan gunung...,https://statik.tempo.co/data/2025/12/02/id_1444872/1444872_720.jpg,02/12/2025,Uncategorized,82,December 2025
Keliru: Video Penyelamatan Kucing Saat Banjir Sumatera,https://turnbackhoax.id/articles/30457-keliru-video-penyelamatan-kucing-saat-banjir-sumatera,SEBUAH video dengan klaim evakuasi dua ekor kucing saat...,https://statik.tempo.co/data/2025/12/02/id_1444864/1444864_720.jpg,02/12/2025,Uncategorized,82,December 2025
[SALAH] Gunung Merapi Erupsi 26 November 2025,https://turnbackhoax.id/articles/30449--salah-gunung-merapi-erupsi-26-november-2025,Akun Tiktok “para_ranormal” pada Kamis (27/11/2025) mengunggah video [arsip]...,https://yudistira.turnbackhoax.id/uploads/1764642166_Salinan_dari_5__False_Context_(10).png,02/12/2025,Disaster,82,December 2025
Cek Fakta: Video Harimau Terbawa Arus Banjir...,https://turnbackhoax.id/articles/30451-cek-fakta-video-harimau-terbawa-arus-banjir-di-sumatera-ini-buatan-ai,"Liputan6.com, Jakarta - Beredar di media sosial postingan video...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,02/12/2025,Uncategorized,82,December 2025
Hoaks Video Kemunculan Buaya di Banjir Sibolga,https://turnbackhoax.id/articles/30448-hoaks-video-kemunculan-buaya-di-banjir-sibolga,tirto.id - Bencana banjir dan longsor di sebagian wilayah...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---buaya-di-banjir-sumatra_ratio-16x9.jpg",01/12/2025,Uncategorized,82,December 2025
Keliru: Aceh Dilanda Gempa Berpotensi Tsunami pada...,https://turnbackhoax.id/articles/30467-keliru-aceh-dilanda-gempa-berpotensi-tsunami-pada-28-november-2025,SEBUAH akun TikTok [arsip] menyebarkan narasi soal gempa berpotensi...,https://statik.tempo.co/data/2025/12/03/id_1445172/1445172_720.jpg,03/12/2025,Uncategorized,81,December 2025
Cek Fakta: Hoaks Tautan Pendaftaran Gebyar Undian...,https://turnbackhoax.id/articles/30466-cek-fakta-hoaks-tautan-pendaftaran-gebyar-undian-berhadiah-bank-nagari,"Liputan6.com, Jakarta - Beredar di media sosial postingan tautan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,03/12/2025,Uncategorized,81,December 2025
Keliru: Video Israel dan Amerika Serikat Kirim...,https://turnbackhoax.id/articles/30465-keliru-video-israel-dan-amerika-serikat-kirim-bantuan-ke-sibolga,VIDEO yang menampilkan manuver sejumlah helikopter beredar di TikTok...,https://statik.tempo.co/data/2025/12/03/id_1445157/1445157_720.jpg,03/12/2025,Uncategorized,81,December 2025
Cek Fakta: Tidak Benar Ini Link Pendaftaran...,https://turnbackhoax.id/articles/30464-cek-fakta-tidak-benar-ini-link-pendaftaran-bansos-blt,"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim link pendaftaran...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,02/12/2025,Uncategorized,81,December 2025
Keliru: Video Harimau Muncul di Tengah Banjir...,https://turnbackhoax.id/articles/30463-keliru-video-harimau-muncul-di-tengah-banjir-sumatera,TEMPO menemukan sedikitnya tujuh varian video yang memperlihatkan harimau...,https://statik.tempo.co/data/2025/12/02/id_1444959/1444959_720.jpg,02/12/2025,Uncategorized,81,December 2025
[PENIPUAN] Video Kuis Tebak Nama Kota oleh...,https://turnbackhoax.id/articles/30462--penipuan-video-kuis-tebak-nama-kota-oleh-dedi-mulyadi,"Pada Minggu (9/11/2025), beredar sebuah video (arsip cadangan) di...",https://yudistira.turnbackhoax.id/uploads/1764680040_deepfake_kdm_-_tebak_kota-HEADER.png,02/12/2025,Giveaway,81,December 2025
[SALAH] DPR Ajukan Tambahan Pajak Baru Bagi...,https://turnbackhoax.id/articles/30456--salah-dpr-ajukan-tambahan-pajak-baru-bagi-masyarakat,Beredar unggahan foto [arsip] dari akun Facebook “Omar Rini”...,https://yudistira.turnbackhoax.id/uploads/1764664986_Salinan_dari_4__Fabricated_Content_20251202_154152_0001.png,02/12/2025,Politik,81,December 2025
[SALAH] Menteri ESDM Bahlil Lelang Gunung Lawu...,https://turnbackhoax.id/articles/30455--salah-menteri-esdm-bahlil-lelang-gunung-lawu-untuk-proyek-listrik-tenaga-panas-bumi,Beredar video [arsip] dari akun Facebook “Nyi Randa” pada...,https://yudistira.turnbackhoax.id/uploads/1764664473_HEADER_-_Dark_Background_(10).png,02/12/2025,Politik,81,December 2025
[SALAH] Prabowo Ancam Ganti Kapolri Jika Tidak...,https://turnbackhoax.id/articles/30454--salah-prabowo-ancam-ganti-kapolri-jika-tidak-bisa-bersihkan-institusi,Akun Facebook “Ibnu Habib Harahab” pada Minggu (2/10/2025) mengunggah...,https://yudistira.turnbackhoax.id/uploads/1764661064__Prabowo_ke_Kapolri.jpg,02/12/2025,Politik,81,December 2025
[SALAH] Menkeu Purbaya Usul MBG Diuangkan,https://turnbackhoax.id/articles/30453--salah-menkeu-purbaya-usul-mbg-diuangkan,Akun Facebook “Dedi Fakta” pada Sabtu (27/11/2025) mengunggah video...,https://yudistira.turnbackhoax.id/uploads/1764660746_Purbaya_izin_MBG_diuangkan.jpg,02/12/2025,Politik,81,December 2025
"Salah, Surat Panggilan Interview Diklaim dari Sampoerna",https://turnbackhoax.id/articles/30477-salah-surat-panggilan-interview-diklaim-dari-sampoerna,"tirto.id - Baru-baru ini, beredar di media sosial, unggahan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/26/header-periksa-fakta---penipuan-surat-sampoerna_ratio-16x9.jpg",26/11/2025,Uncategorized,80,December 2025
Hoaks Bobby Nasution Sebut Iblis Tak Dipanggil...,https://turnbackhoax.id/articles/30476-hoaks-bobby-nasution-sebut-iblis-tak-dipanggil-penegak-hukum,tirto.id - su terkait keluarga besar Presiden ke-7 Joko...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/25/header-periksa-fakta-hoaks-video-bobby-nasution-sebut-hanya-iblis-yang-tak-bisa-dipanggil-penegak-hukum_ratio-16x9.jpg",26/11/2025,Uncategorized,80,December 2025
Hoaks Jokowi Dilarang ke Luar Negeri oleh...,https://turnbackhoax.id/articles/30475-hoaks-jokowi-dilarang-ke-luar-negeri-oleh-presiden,"tirto.id - Isu mengenai keabsahan ijazah Presiden ke-7 RI,...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/25/header-periksa-fakta-hoaks-ajakan-cekal-jokowi-ke-luar-negeri_ratio-16x9.jpg",25/11/2025,Uncategorized,80,December 2025
Hoaks Video Alumni UGM Protes Minta Jokowi...,https://turnbackhoax.id/articles/30474-hoaks-video-alumni-ugm-protes-minta-jokowi-tunjukkan-ijazah,tirto.id - Polemik kasus ijazah Joko Widodo alias Jokowi...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/24/header-periksa-fakta---hoaks-video-klaim-alumni-ugm-ke-jakarta-untuk-meminta-jokowi-menunjukkan-ijazah-01_ratio-16x9.jpg",25/11/2025,Uncategorized,80,December 2025
Hoaks Menkeu Purbaya Tolak Usulan DPR RI...,https://turnbackhoax.id/articles/30473-hoaks-menkeu-purbaya-tolak-usulan-dpr-ri-terkait-pajak-baru,tirto.id - Menteri Keuangan Republik Indonesia Purbaya Yudhi Sadewa...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/03/header-periksa-fakta---dpr-ajukan-pajak-tambahan_ratio-16x9.jpg",04/12/2025,Uncategorized,80,December 2025
Hoaks! Video TNI ambil alih bandara IMIP...,https://turnbackhoax.id/articles/30472-hoaks-video-tni-ambil-alih-bandara-imip-morowali,Jakarta (ANTARA/JACX) – Sebuah unggahan video berdurasi 23 detik...,https://img.antaranews.com/cache/730x487/2025/12/03/WhatsApp-Image-2025-12-03-at-12.36.32.jpeg,03/12/2025,Uncategorized,80,December 2025
Hoaks! Dunia mengeluarkan status bencana internasional di...,https://turnbackhoax.id/articles/30471-hoaks-dunia-mengeluarkan-status-bencana-internasional-di-indonesia,Jakarta (ANTARA/JACX) – Sebuah unggahan di Facebook mengklaim bahwa...,https://img.antaranews.com/cache/730x487/2025/12/03/WhatsApp-Image-2025-12-03-at-10.52.14.jpeg,03/12/2025,Uncategorized,80,December 2025
Cek Fakta: Tidak Benar Link Pendaftaran Undian...,https://turnbackhoax.id/articles/30470-cek-fakta-tidak-benar-link-pendaftaran-undian-bpd-jateng-berhadiah-umroh-hingga-mobil,"Liputan6.com, Jakarta - Beredar di media sosial postingan klaim...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,03/12/2025,Uncategorized,80,December 2025
Hoaks Menkeu Purbaya Tolak Usulan DPR RI...,https://turnbackhoax.id/articles/30469-hoaks-menkeu-purbaya-tolak-usulan-dpr-ri-terkait-pajak-baru,tirto.id - Menteri Keuangan Republik Indonesia Purbaya Yudhi Sadewa...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/03/header-periksa-fakta---dpr-ajukan-pajak-tambahan_ratio-16x9.jpg",04/12/2025,Uncategorized,80,December 2025
Cek Fakta: Tidak Benar Link Ini Pendaftaran...,https://turnbackhoax.id/articles/30468-cek-fakta-tidak-benar-link-ini-pendaftaran-bansos-bpnt-2025,"Liputan6.com, Jakarta - Postingan klaim link pendaftaran program Bantuan...",https://dummyimage.com/877x678/d9d9d9/404040.png&text=Dummy+Image,03/12/2025,Uncategorized,80,December 2025
Hoaks Prabowo Bagikan Bansos Rp50 Juta di...,https://turnbackhoax.id/articles/30487-hoaks-prabowo-bagikan-bansos-rp50-juta-di-akhir-tahun,"tirto.id - Derasnya arus informasi digital, pesan menyesatkan dan...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/03/header-periksa-fakta---prabowo-bagi-bagi-rp50-juta-untuk-hadiah-akhir-tahun_ratio-16x9.jpg",03/12/2025,Uncategorized,79,December 2025
Hoaks Raffi Ahmad Promosikan Situs Judi Mahjong...,https://turnbackhoax.id/articles/30486-hoaks-raffi-ahmad-promosikan-situs-judi-mahjong-online,tirto.id - Promosi dan iklan judi online di media...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/02/header-periksa-fakta---raffi-ahmad-endorse-mahjong_ratio-16x9.jpg",02/12/2025,Uncategorized,79,December 2025
Hoaks Anies Tumpengan Menyambut Penahanan Roy Suryo,https://turnbackhoax.id/articles/30485-hoaks-anies-tumpengan-menyambut-penahanan-roy-suryo,"tirto.id - Mantan Menteri Pemuda dan Olahraga, Roy Suryo,...","https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/02/header-periksa-fakta---anies-tumpengan-setelah-roy-suryo-ditangkap_ratio-16x9.jpg",02/12/2025,Uncategorized,79,December 2025
Hoaks Video Kemunculan Buaya di Banjir Sibolga,https://turnbackhoax.id/articles/30484-hoaks-video-kemunculan-buaya-di-banjir-sibolga,tirto.id - Bencana banjir dan longsor di sebagian wilayah...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---buaya-di-banjir-sumatra_ratio-16x9.jpg",01/12/2025,Uncategorized,79,December 2025
Hoaks Munculnya Harimau Saat Banjir di Sibolga,https://turnbackhoax.id/articles/30483-hoaks-munculnya-harimau-saat-banjir-di-sibolga,tirto.id - Banjir dan tanah longsor tengah melanda Sumatra...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/12/01/header-periksa-fakta---harimau-di-banjir-sibolga_ratio-16x9.jpg",01/12/2025,Uncategorized,79,December 2025
Hoaks Bantuan Dana untuk Gereja dari Kemenag...,https://turnbackhoax.id/articles/30482-hoaks-bantuan-dana-untuk-gereja-dari-kemenag-kedubes-australia,tirto.id - Informasi soal program bantuan dana pemerintah selalu...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/28/header-periksa-fakta---hoaks-surat-bantuan-dap-mencatut-kemenag-01_ratio-16x9.jpg",29/11/2025,Uncategorized,79,December 2025
Tidak Benar Narasi Program MBG Akan Diganti...,https://turnbackhoax.id/articles/30481-tidak-benar-narasi-program-mbg-akan-diganti-dengan-uang-tunai,tirto.id - Beragam kontroversi yang timbul dari program makan...,"https://mmc.tirto.id/image/otf/1240x0,q80/2025/11/28/header-periksa-fakta-mbg-akan-diganti-uang-tunai_ratio-16x9.jpg",28/11/2025,Uncategorized,79,December 2025
